Ensembl	Entrez	Symbol	CCs_3	CCs_4	CSCs_3	CSCs_4	NCs_3	NCs_4	SCs_3	SCs_4
ENSG00000005102	4222	MEOX1	0.196544282642985	0.199152053341242	0.0676006234240218	0.0827282799536115	0.035226991182498	0.130495055541252	0.30046645787362	0.182387383727299
ENSG00000005108	221981	THSD7A	49.3388688705221	14.7066962123761	12.6870851921039	2.3496922249914	32.1551433609756	10.0145545288497	19.1095539185942	6.53673226862969
ENSG00000005156	3980	LIG3	16.2442303271221	17.2543696523691	17.4935228039872	19.9507124923181	16.1144657429155	12.4651757836805	14.8999898088295	18.3347317325863
ENSG00000005175	79657	RPAP3	40.2765156696841	34.1617168421971	53.1986959902656	38.6816870967323	50.3381588546724	39.9724648822228	55.4904262498739	47.3574125968394
ENSG00000005187	6296	ACSM3	0.691065138668442	1.2196485431309	0.469360759946574	0.382929489713375	0.802743856592274	1.37400346496257	0.361069862276292	0.714346538609156
ENSG00000005189	81691	REXO5	0	0	0	0	0	0	0	0
ENSG00000005194	57019	CIAPIN1	48.9750530789121	38.6924359379118	50.5743983001529	41.2612859580399	43.938168973667	34.9518450505912	37.0196125302067	43.158836627545
ENSG00000005206	56928	SPPL2B	2.60335737743427	1.73706546614833	1.4984485945146	1.14051622021773	2.24731964856368	1.92838589017517	1.70566048073547	1.11753143138907
ENSG00000005238	80256	FAM214B	6.16050098463474	8.44208319682687	8.51782622013137	11.7787115428882	6.55513349855077	11.3091914041451	7.64710341856728	9.54062598843534
ENSG00000005243	51226	COPZ2	1.26742623421385	2.11186557915068	6.87794681647601	3.64543096641248	1.7668242790836	2.00358164054494	4.73629174270882	4.08380111273108
ENSG00000005249	5577	PRKAR2B	8.4777591648005	9.17125578427288	2.79925584804436	5.29422170361043	8.33229923911166	7.1580610193937	3.0869192102998	6.30799519187814
ENSG00000005302	10943	MSL3	7.46288990919909	7.91720231883985	8.53916144893205	9.23992835515834	7.55116850172268	6.29485197880329	9.07780445532962	9.91115981464732
ENSG00000005339	1387	CREBBP	93.0016747730475	89.3460260919795	81.9563422997277	84.7654217591428	105.461177513616	94.0914453401396	83.2825897185923	87.4292434819981
ENSG00000005379	9256	TSPOAP1	0.409547789938771	0.317957820380585	0.380923488353677	0.32048945823455	0.388731038531389	0.253863240896652	0.291001856788173	0.337226089181098
ENSG00000005381	4353	MPO	0.186262904659534	0.120789926993929	0.128128768809069	0.0784007019407277	0.0267073928046498	0.056534291144608	0.0284748833411561	0.017284656368259
ENSG00000005421	5444	PON1	2.42307218456716	2.92622349388914	0.102049717935172	0.270587172351096	1.80807139462626	3.69600109510777	0.0755972250991777	0.803050209025116
ENSG00000005436	6936	GCFC2	10.7647307201957	9.51577825813355	12.7911592657177	10.1960787504636	11.53749100848	9.6011103991266	12.2826529197298	9.94471216819241
ENSG00000005448	84058	WDR54	8.68407688656328	10.3444269008241	14.1974582805143	13.3605737018421	7.29927466594037	5.45333895498896	8.66269450627186	15.1338681527635
ENSG00000005469	54677	CROT	64.7977071522303	47.8947768801207	41.7147847005772	48.8282280046108	65.8565310228923	57.9687394948844	55.389292748048	55.526637468207
ENSG00000005471	5244	ABCB4	1.6748932982093	1.3370172458016	1.0176312820058	1.18809886821952	1.58478150315258	2.75470046454713	1.91061787123151	1.90928457210115
ENSG00000005483	55904	KMT2E	162.497381202567	185.35067392191	129.445531771716	136.917203354584	180.526054005857	149.296810425745	170.113755658642	139.469138235998
ENSG00000005486	57414	RHBDD2	44.6945399354717	42.5580438540528	31.5391698552062	27.8601847696164	53.089257132399	47.5548006586646	29.7931036413718	25.2269415053264
ENSG00000005513	30812	SOX8	0.352724437441169	1.7870221162231	0.444833274584827	0.729961399058248	0.821852796970467	1.13749649756361	0.898710635742797	0.559168300546942
ENSG00000005700	25998	IBTK	110.322871134738	139.683683310134	101.121314023085	124.72069088136	111.072266777449	128.930761216781	124.078655889293	106.508673036388
ENSG00000005801	7748	ZNF195	43.9462090336226	35.5961499401138	46.4451436863484	34.9975980282777	44.4642536593642	26.9187754534009	49.3278639489855	37.4700325943212
ENSG00000005810	23077	MYCBP2	31.3578522498687	30.9519786837781	39.7269374823547	45.4932757280514	32.9014765229528	32.2879556295446	46.9582209760008	52.6347691561116
ENSG00000005812	26224	FBXL3	0	0	0	0	0	0	0	0
ENSG00000005844	3683	ITGAL	0.0819777588188024	0.199357076512675	0.183273504247843	0.129396011111346	0.220395354286382	0.202164544008066	0.140988647932977	0.237728057287668
ENSG00000005882	5164	PDK2	1.22480031078205	1.05124327889827	1.33813648600828	1.61736735950252	1.73896808931127	1.6218500816273	1.39512875696647	1.48201000556443
ENSG00000005884	3675	ITGA3	105.17756387955	53.1663327070908	246.268450438332	194.438018378338	106.459302453266	65.3195250426485	203.115938594303	166.426082675711
ENSG00000005889	7543	ZFX	60.8388668425399	69.6529293050745	58.9378470201489	52.4887867226824	67.5024462052529	65.597613211208	53.7439302755372	58.2038970252971
ENSG00000005893	3920	LAMP2	123.544744223989	141.1856927871	182.849658409015	146.516402294972	126.661074177604	137.774165209991	149.065790222325	134.949640295284
ENSG00000005961	3674	ITGA2B	0.149962079746169	0.355333423074808	0.253926696450689	0.223351829398903	0.347346174339244	0.455163087492787	0.229254060768279	0.417481358634439
ENSG00000005981	51666	ASB4	0.42788705909738	0.670579467147199	0.58868020094171	0.264152152253097	0.613527840351713	1.22295908977283	0.174434934510217	0.675013489698942
ENSG00000006007	51573	GDE1	224.664676798501	175.844930155751	125.423086148326	113.857914085778	217.833185497071	183.090448578362	108.941232414067	100.984695320022
ENSG00000006015	55049	REX1BD	0	0	0	0	0	0	0	0
ENSG00000006016	9244	CRLF1	1.57207272652938	2.26151352948921	2.98531826247249	3.69065160751597	1.42866998617795	2.11694911132845	3.75727381308142	3.28752183408693
ENSG00000006025	114881	OSBPL7	1.85929037188918	1.28028224772137	0.756392550743373	0.816262013002429	1.87763293507029	1.31980300543456	1.2989390826631	0.927616905216822
ENSG00000006042	26022	TMEM98	10.7781728222245	9.81494421913563	6.79564161788851	5.72550033063568	11.568049490421	9.80260139600795	6.56373234846796	5.62970288455696
ENSG00000006047	51087	YBX2	0.354647627258787	0.0919944013188482	0.331784618830618	0.214957761321919	0.50851314198877	0.290633988955402	0.477106477644929	0.223789831825619
ENSG00000006059	3883	KRT33A	0.151254627337109	0.163478922681345	0.62428112176612	0.297104363808845	0.144584765037605	0.267800290496782	0.0770766796195376	0.046786633162586
ENSG00000006062	9020	MAP3K14	26.0554330826117	20.2753234048908	18.864140023235	14.0796511961876	27.3550140964382	29.9200205291833	17.8429657620091	17.5209420121161
ENSG00000006071	6833	ABCC8	0.579292726290862	0.820712762814502	0.122060261344502	0.180128539967315	0.890486173833648	1.15237459199846	0.175522727833942	0.431022043848555
ENSG00000006116	10368	CACNG3	0.0212742637543451	0	0.058537586475335	0.0179092795171597	0.0610084031230568	0.0807142344830927	0	0
ENSG00000006118	54972	TMEM132A	12.6402423513013	7.00180383230044	8.82564211218831	12.2001627917726	12.2944476312031	10.1467039748043	10.456086033971	7.90649057615612
ENSG00000006125	163	AP2B1	192.619151431809	178.203041329168	202.671976622578	221.841969343528	165.859143739224	137.83203732427	190.343769353344	221.790897353528
ENSG00000006128	6863	TAC1	9.82354040724003	23.3916184671221	0.475139194895593	1.67978999284313	9.6287795115946	71.5998624310795	0.645292084688571	12.6768819812281
ENSG00000006194	10127	ZNF263	18.4885612220988	16.8001848052734	17.64447007612	13.3789897900647	16.285499091856	17.3378058222271	13.7243556694089	13.0913792971916
ENSG00000006210	6376	CX3CL1	64.3170966396632	22.3020360104642	8.6135897715062	5.14993953149145	64.3573959473797	14.6285395164614	6.36961163082707	2.62877292513227
ENSG00000006282	64847	SPATA20	5.50227321221992	4.43028799403617	5.24984642880913	4.39363585969111	5.66558530812477	5.17451894586546	3.87647895636445	2.92421278822887
ENSG00000006283	8913	CACNA1G	0.176283344740835	0.561006306969341	0.233545306247848	0.219852336112062	0.121701517341085	0.648999559669579	0.429191938223323	0.411993922156407
ENSG00000006327	51330	TNFRSF12A	46.6761030625527	69.1600767057769	82.2143930430838	83.1054143662031	86.4491713310127	141.293097702045	109.88707098836	72.146127621606
ENSG00000006377	1750	DLX6	0	0	0	0	0	0	0	0
ENSG00000006432	4293	MAP3K9	34.5924681462644	35.8833925515533	38.7184781080307	47.9901368594653	32.8541037867785	24.836013670161	44.2719835258878	44.0167896872297
ENSG00000006451	5898	RALA	111.492311651171	118.677841377497	130.484483706923	155.635772299698	101.566394047079	87.5110270396454	148.58387460655	149.860945663441
ENSG00000006453	55971	BAIAP2L1	183.553341546761	184.116432704741	91.6756158271344	113.877073234602	173.309928048774	151.046632784568	117.700614296838	96.8756301277989
ENSG00000006459	80853	KDM7A	153.035973953752	238.873064167521	169.613287255473	274.066044379839	158.652293772178	228.079085528754	197.295662212183	299.802923168839
ENSG00000006468	2115	ETV1	1.79012696162615	0.742167104992414	0.780208921683529	0.701723383065699	1.20501589744212	1.76273508202785	0.574487804985353	0.741827250366032
ENSG00000006530	55750	AGK	20.4386945221589	18.7384563068916	21.3851478763998	23.0066519036181	18.5716947794706	12.9084825717883	25.236822997753	24.2267589772012
ENSG00000006534	221	ALDH3B1	0.555224250303561	0.514368937528024	0.627463558983427	0.5425219717302	0.682380738342286	0.368639669426675	0.697226384400218	0.625638823534224
ENSG00000006555	55001	TTC22	30.412526099378	30.9010074683337	27.1693332633634	26.9234117277439	36.6706925462179	31.2586801149758	31.126845074918	26.855236502243
ENSG00000006576	57157	PHTF2	8.73804828179856	8.21649868038861	13.8301446153371	12.7353661348181	8.16025142748991	6.44590635442234	12.9168604974803	14.5462218310644
ENSG00000006606	10344	CCL26	1.86104607573421	5.28006817909543	3.2004969376033	1.1750110867349	0.800540859110479	2.68309663772919	2.13380127926893	1.38159734868781
ENSG00000006607	9855	FARP2	35.3639935424368	34.3435533365833	35.4584861856528	31.3866983922592	34.6872443560798	31.9920919039844	30.155131302169	31.2259771722819
ENSG00000006611	10083	USH1C	0.0803771531077705	0	0.0184302678462311	0.11277295095634	0.0192081921741435	0.0609899403141412	0	0.136744048352232
ENSG00000006625	79017	GGCT	26.4593116662071	25.256878200732	26.706359966712	27.6172325587174	27.9517998128017	24.01763953229	22.745018688505	20.7289440350567
ENSG00000006634	10926	DBF4	15.3693244741946	15.2748194658596	13.4343697263846	13.8289727021085	13.5914241657858	15.3181599647579	12.3708154659521	11.5955706532062
ENSG00000006638	6915	TBXA2R	0.0232383892725213	0.113024249869363	0.0319710058429138	0.156501889349811	0	0.229231852075647	0.0355256149785135	0.0646936501706928
ENSG00000006652	3475	IFRD1	165.654748931095	245.712906667719	131.285293661311	129.225143175794	148.074311172615	193.591181178026	113.768763359637	130.545095889891
ENSG00000006659	56891	LGALS14	0.290685515369105	0	0.699860879010421	0.122353661834047	0.10420019294469	0	0	0.202310784328041
ENSG00000006695	1352	COX10	31.8264497257987	27.6828664640068	41.6725924227815	41.6989103210408	31.0922517704351	21.3459856053998	50.2303222122626	50.7663917138898
ENSG00000006704	9569	GTF2IRD1	73.4594237851421	48.3032793043958	60.3937810918431	53.2357054412016	68.9299189560801	65.2227059964415	49.9063434648211	45.5111465967422
ENSG00000006712	54623	PAF1	47.3464487636491	65.6603341575288	47.2840743772683	53.5768224794244	52.1553774168125	74.5287939981074	46.9734764050861	50.5244090777637
ENSG00000006715	27072	VPS41	78.1356065641011	73.3262754441752	45.4591781071155	48.1197759262039	72.1423422527622	61.0510141759418	56.1620240214598	57.6521708530106
ENSG00000006740	9912	ARHGAP44	39.5283032170564	32.1164795596123	5.09017030646927	5.60039039483436	33.0932301257294	23.4379590713421	8.82352694622902	7.69067453558883
ENSG00000006744	60528	ELAC2	25.6512323590866	17.6902428708341	35.4196372426685	30.9850076763046	21.5514928626169	17.7269761396355	31.1533767806523	29.1145694356299
ENSG00000006747	85477	SCIN	7.92791861708284	22.8660131812088	0.932895580780153	1.47939953133801	11.7644939670345	15.2300054224948	1.53764859890571	1.71468221611455
ENSG00000006756	414	ARSD	9.26610761957828	8.29192505200859	3.48612739586615	4.54174842313789	9.10329428302559	9.98259315143447	3.30195573992649	3.56615229397369
ENSG00000006757	8228	PNPLA4	6.72164448526027	6.24488526103175	6.8097867528891	5.17206971343523	7.89807525203516	6.97098389047013	4.56370319535618	5.39748486346425
ENSG00000006788	8735	MYH13	0.0107344651100356	0.139224206701825	0.0147683061303786	0.0271097329161712	0	0.0733075164952325	0.0164102799908918	0.0398450869351958
ENSG00000006831	79602	ADIPOR2	55.2283535538833	54.8697616966553	88.7700061665429	85.4454520729282	58.6085788377662	51.0117727028632	92.2669188572436	82.8557092027067
ENSG00000006837	51265	CDKL3	0.0208621551201708	0.0338223303038731	0	0	0	0	0	0
ENSG00000007001	151531	UPP2	9.21995079014825	10.3733098480034	4.21803200049799	3.23556541791517	6.97637382428743	7.77153881329911	6.89464844419489	7.38070609329866
ENSG00000007038	10942	PRSS21	3.17286121757737	1.08293358542854	6.15718987869898	2.64288885816217	1.77188004759227	3.31989505307336	3.67616968743596	2.20049404868852
ENSG00000007047	57787	MARK4	8.8336777634779	9.39292760524162	14.7196701222089	15.4295761736288	8.6045313173942	7.21224370518901	10.3056361103858	12.6487198825095
ENSG00000007062	8842	PROM1	32.4144458305752	9.89991983127327	2.21274281682283	1.88958558082369	24.8480315901993	4.54636768966397	2.45876059524548	1.60731028653841
ENSG00000007080	115098	CCDC124	6.20957462752955	10.1953861421894	10.6651887835712	12.3859326402312	5.78452221014086	14.5255688313732	20.3764105143978	8.77191627910478
ENSG00000007129	90273	CEACAM21	0.166148018395088	0.323236777319868	0	0.447577988054542	0.0952928421062213	0.630363065462292	0.0507996527790883	0.277524960595673
ENSG00000007168	5048	PAFAH1B1	141.692902006847	97.4873507566178	189.143566919111	149.587541527823	144.235177406116	113.223410170877	172.451816869462	154.050394713753
ENSG00000007171	4843	NOS2	1.00058196720141	2.54221059407232	0.287644571323219	1.49605791378262	3.66166915802727	2.59500942683283	0.228303963501381	0.6374851599225
ENSG00000007174	1770	DNAH9	0.659237205624285	0.46523123436576	0.197398928054007	0.186076367598866	0.417022199495306	0.579675043368239	0.290485494579341	0.187124438732317
ENSG00000007202	9703	KIAA0100	53.1280677047808	39.5823075924374	45.8959026356148	41.9930702550276	49.3738257396075	33.2129422762434	37.9444352732203	39.541414890486
ENSG00000007216	9058	SLC13A2	0	0	0	0	0	0	0	0
ENSG00000007237	8522	GAS7	3.00505505254644	2.80502315066876	3.31997370645023	8.08202873266418	4.02901910399048	3.20317556234416	8.25323348928057	5.89107637807813
ENSG00000007255	79090	TRAPPC6A	0	0	0	0	0	0	0	0
ENSG00000007264	4145	MATK	0.333396195249341	0.334602401075315	0.0436839214683022	0.0534595023189843	0.136583336522958	0.265026690857583	0.0242703995998689	0.117859802824262
ENSG00000007306	1087	CEACAM7	12.9755527599212	45.3244850981026	3.5430574767672	7.8380133946551	24.1439663049227	24.5393664715741	6.58687484232974	4.11322048961254
ENSG00000007312	974	CD79B	0.0315840992660662	0	0	0	0	0.0239659188542106	0.0482840930501238	0
ENSG00000007314	6329	SCN4A	0.183305023521607	0.232575194259873	0.153505819392314	0.127474614561543	0.205695200727404	0.550317738775323	0.121837818202423	0.288433378311674
ENSG00000007341	54879	ST7L	28.5369426540919	21.1095183312682	26.3632843204087	21.3016699100017	28.742392047364	21.266412888353	27.6965370849728	21.3235100911161
ENSG00000007350	8277	TKTL1	1.22968381941168	0.906181379412052	1.40981617795957	2.02331177374351	0.881593918300054	1.85202313369124	1.93684121412635	3.37146389311278
