Ensembl	Entrez	Symbol	CCs_ChaGoK1	CCs_NCIH1299	CCs_NCIH1703	CSCs_ChaGoK1	CSCs_NCIH1299	CSCs_NCIH1703
ENSG00000004809	85413	SLC22A16	0.0303362200281086	0.0131930567242252	0.0343921330858668	0.0257782345932419	0	0
ENSG00000004838	51364	ZMYND10	0	0	0	0	0	0
ENSG00000004846	340273	ABCB5	0.0153644089856092	0.011136496191325	0.043546526077503	0.12783924165827	0.0187244573607052	0.0534969418269995
ENSG00000004848	170302	ARX	0.0685107581790868	0.711768375955865	0	0.0485142401521176	1.07613717659032	0
ENSG00000004864	10165	SLC25A13	193.72061356393	290.556950494456	225.658405267699	140.899986133483	241.730816563709	106.319050735122
ENSG00000004866	7982	ST7	39.4984946091391	13.4482549008162	10.6726741699868	35.1316855889341	19.5390906791629	16.5759292971149
ENSG00000004897	996	CDC27	132.772845383336	137.398667788095	229.56526828154	126.540160384343	110.229251513218	169.669862744951
ENSG00000004939	6521	SLC4A1	0.00462531167413932	0	0.0131092745333153	0.00491295427101445	0.0112736456447511	0.0322095083247177
ENSG00000004948	799	CALCR	0.0112158610503733	0.109748628718697	0.0158942588084317	0	0.0820119715107868	0
ENSG00000004961	3052	HCCS	12.1103511007115	21.9336904838597	2.75277979956941	16.5817448808785	3.42768387374288	2.28975511324618
ENSG00000004975	1856	DVL2	6.2725519715447	4.33983877738273	7.89149501776462	2.43697212536342	2.92090391411294	5.32045568937353
ENSG00000005001	64063	PRSS22	1.28268002540493	0	0	2.2285008073902	0	0
ENSG00000005007	5976	UPF1	9.96700883083139	4.28544999121009	4.58576904350725	9.57676177674445	10.3797831884703	8.82952510180488
ENSG00000005020	8935	SKAP2	235.3404479183	58.2179865180886	38.6241873852543	256.231963756483	62.8859031855537	58.6733804939081
ENSG00000005022	292	SLC25A5	532.876060299822	977.139258095171	943.485236924778	802.356520219423	525.421667649472	845.485352985593
ENSG00000005059	55013	MCUB	42.3951123977247	50.3708233719431	39.0259046541188	52.8296329890073	71.3644760573201	14.9750430317714
ENSG00000005073	3207	HOXA11	1.52761792459866	0	4.9841275131816	3.23580348038948	0.259771152923264	0.0309242656733192
ENSG00000005075	5439	POLR2J	19.2086975042808	31.802101779789	28.311921226886	36.0680640075277	26.2663463472171	16.5682858319765
ENSG00000005100	56919	DHX33	17.0629777075419	12.100539902001	28.4222047550452	16.3582324569161	1.15774440072629	37.9678133898088
ENSG00000005102	4222	MEOX1	0.026594677258748	0	0	0.0376647578742693	0.0864284725943894	0.0308664416911328
ENSG00000005108	221981	THSD7A	0.00434112669718232	0.160474248615752	0.00615191209442733	2.48538083589296	22.6432943153205	0.0226728866629674
ENSG00000005156	3980	LIG3	11.0337847912126	5.87730377693954	7.78556877877258	12.34645858321	4.69349281125169	14.7083367819334
ENSG00000005175	79657	RPAP3	721.474270361253	224.795196412328	119.200060483163	893.008183771593	140.037380516238	114.733956189812
ENSG00000005187	6296	ACSM3	0.596563584602291	0.00686355161405432	0.0089460761628816	0.238042774349585	0.0230801999717774	0.0109902616620625
ENSG00000005189	81691	REXO5	0	0	0	0	0	0
ENSG00000005194	57019	CIAPIN1	100.711786594317	46.1972410844024	53.3230301138048	54.3545487248728	21.6387847438621	37.2550378304316
ENSG00000005206	56928	SPPL2B	0.431343511867522	0.91015375568443	1.48515234468951	0.621072514749653	0.155755314541985	0.634128765288998
ENSG00000005238	80256	FAM214B	0.177535757815303	1.29486486067549	0.880565249897368	0.42036843475855	3.84040986954327	1.55827128646166
ENSG00000005243	51226	COPZ2	0.470029328086104	0.0828702132179227	0.0360048402911258	0	0	0
ENSG00000005249	5577	PRKAR2B	3.04234704704137	37.6853752906484	25.4584295290788	3.00114416813377	34.0265976449242	55.4441681675319
ENSG00000005302	10943	MSL3	4.03804370160737	13.9404137100199	1.88914967233039	5.86477636764068	3.88727520710755	7.14813136242632
ENSG00000005339	1387	CREBBP	52.5381425785953	35.1216480612098	46.8068599332818	42.3855774519733	59.5765632758153	62.4558628274765
ENSG00000005379	9256	TSPOAP1	0.00208136994731443	0	0	0.0022108078530994	0	0.0072470686699525
ENSG00000005381	4353	MPO	0	0	0	0	0.0163814669490642	0
ENSG00000005421	5444	PON1	1.64157655578223	0	2.60446303886858	0	0.0434907293408727	3.16852097793492
ENSG00000005436	6936	GCFC2	15.7930217061038	21.5070809784892	9.23763438656424	9.2104400396595	22.859215437811	16.7733284952616
ENSG00000005448	84058	WDR54	4.297104293335	46.123259372437	36.3251470260019	1.20067641195549	69.8920571726	79.3534656574643
ENSG00000005469	54677	CROT	25.0235028251237	30.0223519988932	4.62833218924515	13.689346647848	27.1770938466632	5.40410082682487
ENSG00000005471	5244	ABCB4	0.0613555644621821	0.0533664010576399	0.0434742021374666	0.0130342387156459	0.0598187487297521	0.427264734474384
ENSG00000005483	55904	KMT2E	127.189213731846	76.284309385835	141.143266004796	113.787124536917	129.173129248218	143.977012111735
ENSG00000005486	57414	RHBDD2	25.7677274532412	24.2629421335738	2.16453868732617	28.2656751398746	58.5268483443325	6.56150810276022
ENSG00000005513	30812	SOX8	0.0106061397449504	0	0.0751510424868466	2.76010210583558	0	0.941695776104372
ENSG00000005700	25998	IBTK	110.332038260649	142.144114567324	94.1083605472325	176.125170452903	144.102314282329	210.265953343659
ENSG00000005801	7748	ZNF195	12.470736425148	10.2333497434121	14.7725606145372	2.67892560294855	3.70513644274113	20.8685558456208
ENSG00000005810	23077	MYCBP2	57.3883513516562	23.9912662523887	38.780476333355	42.0797898349559	31.2396408885529	36.9807696617879
ENSG00000005812	26224	FBXL3	0	0	0	0	0	0
ENSG00000005844	3683	ITGAL	0.0739501554514554	0.0402006493694805	0.0523982467503048	0.0510568676191448	0.0720978741904219	0.0386227726167941
ENSG00000005882	5164	PDK2	0.797234309763002	1.18711466830836	0.601730317524913	1.23340206383446	5.03744031882647	0.648708681873484
ENSG00000005884	3675	ITGA3	2.55136523751398	67.3264767775636	12.6803008742089	9.62767620024291	95.1129028651276	22.878255705778
ENSG00000005889	7543	ZFX	41.6885196403805	83.6291675530747	92.1721839690406	44.8689670078162	86.4263972398964	69.1110388487516
ENSG00000005893	3920	LAMP2	93.1728680861825	82.2784014591723	138.592347452455	131.434130431239	202.024413277846	181.029921223221
ENSG00000005961	3674	ITGA2B	1.05308072861824	0.506854304970445	0.0235943922680389	0	0.0202905825915186	5.11598127725679
ENSG00000005981	51666	ASB4	0.658750425148805	0	0	0.0437323328509753	0.0125439500497936	0
ENSG00000006007	51573	GDE1	64.5211223509659	53.9170596533367	66.0219198122326	133.017957106721	86.4029279604051	47.0215716561059
ENSG00000006015	55049	REX1BD	0	0	0	0	0	0
ENSG00000006016	9244	CRLF1	5.51272612324745	0.260592884840991	3.5098348356597	2.48648970583487	1.09050768454451	0.667638949096777
ENSG00000006025	114881	OSBPL7	0.768275388965663	1.31765152167073	0.684935657771932	0.145587012215469	2.53193867493192	0
ENSG00000006042	26022	TMEM98	0.0457002551184963	0	0.0777154794485145	0.0339796094992565	0.0222777844339114	0.779700479857791
ENSG00000006047	51087	YBX2	0	0.356175496413201	0.0145076726372794	0.157673899488128	0.174667258693779	0
ENSG00000006059	3883	KRT33A	0	0	0	0	0	0
ENSG00000006062	9020	MAP3K14	10.4680522215773	25.8544830739345	48.1721894812792	7.27646839565958	3.03769853756988	71.8193046197712
ENSG00000006071	6833	ABCC8	0.0282468092587751	0.036853150110735	0.0533722847022886	0.0260029852483586	0.0229494097272598	0.0852382623186493
ENSG00000006116	10368	CACNG3	0.0614111977460208	0.033384243925873	0	0.040768929143376	0	0.133641297088875
ENSG00000006118	54972	TMEM132A	0.39448100700394	1.69430891989409	2.23611301608366	0.190460594848329	3.6552908276029	1.06704240375689
ENSG00000006125	163	AP2B1	131.080150773623	149.074550801405	280.458344550775	122.756628067035	141.97371559533	256.211130127038
ENSG00000006128	6863	TAC1	0	3.46244529876052	0	0	0	0
ENSG00000006194	10127	ZNF263	6.30102099103526	4.04923818969836	6.35860212116882	5.0334187127682	6.65933878492266	4.49872964448682
ENSG00000006210	6376	CX3CL1	0.00397730240435638	0	0.022545312746054	0.00422464608036058	0.0193884006474327	0
ENSG00000006282	64847	SPATA20	9.72706425006956	2.55939614853105	10.8135548948105	8.37881015079136	4.68758270403003	20.5066297730654
ENSG00000006283	8913	CACNA1G	0.00706759759390699	0	0.0467397360249141	0.0025023743429685	0.00574214211184151	2.55107980923571
ENSG00000006327	51330	TNFRSF12A	1.5007859916698	10.8222758534419	5.92595249635728	7.30296828056098	3.53292750758467	13.2648533167643
ENSG00000006377	1750	DLX6	0	0	0	0	0	0
ENSG00000006432	4293	MAP3K9	2.45544637084966	11.5358869454974	14.0380157252242	8.87136111322248	20.3615775150662	24.5957992102366
ENSG00000006451	5898	RALA	188.511820887241	153.397233498773	107.188190171642	232.020065178133	179.676680534691	157.325089016488
ENSG00000006453	55971	BAIAP2L1	87.3352578354742	61.7880378510528	107.5294973621	73.3483385466501	70.6488224462797	142.526322714871
ENSG00000006459	80853	KDM7A	11.5035392752896	11.9546777513187	5.45905250279692	40.4183215694966	10.2148630256836	43.7855516936866
ENSG00000006468	2115	ETV1	27.7109806540609	62.7764058656606	0.349376141358507	97.3243339153969	54.0457868705739	4.74705006660377
ENSG00000006530	55750	AGK	46.9529453797586	13.9259453936873	7.07210862981482	42.390075863965	12.1312626535775	9.66800896960434
ENSG00000006534	221	ALDH3B1	0.851452447107069	0.326728259901149	0.0202792127930096	0.026600095755002	1.10741534998904	0
ENSG00000006555	55001	TTC22	3.23510692573883	0.00843483433505939	0	1.93652079861006	0	0.0135062780366698
ENSG00000006576	57157	PHTF2	71.785883040186	114.763647694286	50.1906224357798	61.2232035510786	70.7148746056413	32.3045051396934
ENSG00000006606	10344	CCL26	2.75323970404681	0.146020602327331	0.285488804461363	0.0713283020933401	0.491026350674357	0.116907740909475
ENSG00000006607	9855	FARP2	43.6222313505135	16.8792744385919	21.4023433594932	45.1751803099758	16.5922670535401	8.52879024750555
ENSG00000006611	10083	USH1C	18.9724786184969	0	0	8.70273646676562	0	0
ENSG00000006625	79017	GGCT	124.918235615871	170.933695782624	261.996335513065	96.5927956443998	65.8242283661847	84.4009348079079
ENSG00000006634	10926	DBF4	134.159958414156	136.709953740763	58.967841999654	181.534595860227	41.4815570256634	31.1825892889024
ENSG00000006638	6915	TBXA2R	1.58478688375069	2.33385033447405	8.36545145316617	1.72787576369159	8.46121600521776	4.87571859522776
ENSG00000006652	3475	IFRD1	170.949105165151	82.9407783927803	49.0517360285039	159.778990824915	41.0063374550836	43.1377343634612
ENSG00000006659	56891	LGALS14	0	0	0	0	0	0
ENSG00000006695	1352	COX10	37.5921247843746	16.4188020547027	25.199359242974	28.5144600767613	34.7468493272567	46.9736894968372
ENSG00000006704	9569	GTF2IRD1	24.1972027107805	7.53585857040175	28.8260802045669	33.1882422780238	11.0255491031692	18.8623029619733
ENSG00000006712	54623	PAF1	43.516879729955	119.621204603129	26.5911284481037	63.6628371734269	85.6322389184462	34.5496421203271
ENSG00000006715	27072	VPS41	77.6458087464457	74.8776206129065	62.12362090504	75.8452367531087	80.9867901285229	66.5235207730769
ENSG00000006740	9912	ARHGAP44	8.50084603615852	0.171412084452691	11.4954007737899	2.74423437987258	0.167345067162887	11.6607006343179
ENSG00000006744	60528	ELAC2	19.9502897301454	7.25844598755303	13.6538561142747	13.2654852280895	4.06801984106958	12.6598961865415
ENSG00000006747	85477	SCIN	0.517890888681478	0	0.00577886048367803	0.0454805353017314	0.0198786973780662	0.0212980040638454
ENSG00000006756	414	ARSD	0.0101215723014364	0.0660272493017267	1.11879429861076	0.00358367358937504	1.75980228592097	5.14533830144535
ENSG00000006757	8228	PNPLA4	8.23514979800862	1.10313834692847	3.60447401141398	9.89144340550915	5.96237371537114	0.435550739219467
ENSG00000006788	8735	MYH13	0.0154932825686039	2.72886737408195	0.0878235712199227	0.016456791267287	6.04208459391888	0.0404592475892593
ENSG00000006831	79602	ADIPOR2	60.5972545104517	100.376705645288	178.7068849357	76.8234682485924	83.4309713059718	236.286724200877
ENSG00000006837	51265	CDKL3	0	0	0	0	0	0
ENSG00000007001	151531	UPP2	0.200411923655428	0.261474159392364	0.0908826946002581	0.468325662882042	2.05161669346692	0.251211290408793
ENSG00000007038	10942	PRSS21	0.0120512060650554	0	0	0	0	0
ENSG00000007047	57787	MARK4	5.60565398848609	4.84011348985389	6.64178951997783	7.34636502716932	21.5970936923409	8.72986072983634
ENSG00000007062	8842	PROM1	0.0255095209362002	0.00693371975000645	0.0271126037059083	0.00677398187757574	0.0233161557422717	0.011102618386076
ENSG00000007080	115098	CCDC124	3.61065307012697	8.50295285870207	1.09211069448977	2.41026105454118	5.5307718210515	5.76416396720188
ENSG00000007129	90273	CEACAM21	0.0119902490288134	0.0260724697124674	0.237883269541065	0.0382077247935494	0.14612401094929	0.125245622279346
ENSG00000007168	5048	PAFAH1B1	215.80555400165	196.234527354695	179.467986031397	218.589777802766	214.842917112638	331.914888026914
ENSG00000007171	4843	NOS2	0.0431092927119146	0	0	0	0.0394026601018522	0.0187626426647168
ENSG00000007174	1770	DNAH9	0.0755595895058177	0.100406941533031	0.0396582444857097	0.0460743527423068	0.054568144907006	0.0633362402495223
ENSG00000007202	9703	KIAA0100	21.6993726614521	17.7270624537928	80.4080825804623	22.9015538014791	20.8842392788387	73.0512050027892
ENSG00000007216	9058	SLC13A2	0	0	0	0	0	0
ENSG00000007237	8522	GAS7	5.14228184405457	0.112276831452877	1.875859308839	8.71289334486405	0.0514848421152618	4.98489977228459
ENSG00000007255	79090	TRAPPC6A	0	0	0	0	0	0
ENSG00000007264	4145	MATK	0.647325670199598	0	0.535791700204675	0.0486783772623471	0.0698132357773675	0.099730383134472
ENSG00000007306	1087	CEACAM7	0.00893506307198041	0.0777162044802834	0.0253241733822996	0.00949072394984886	0	0
ENSG00000007312	974	CD79B	0	0	0	0	0	0
ENSG00000007314	6329	SCN4A	0.42560947529233	0.0125064351865942	0	4.20310002659152	0.0140185451727161	0
ENSG00000007341	54879	ST7L	46.4124897617389	16.7642925386066	36.6335750367424	16.794208260414	14.1236894484423	18.2114518539538
ENSG00000007350	8277	TKTL1	0.0336141836783381	0.0292372504943551	0	0.0142818438110885	0.0491583385672286	0.0234080729104053
ENSG00000007372	5080	PAX6	1.82273338522472	7.18771716676268	0.0651049294861581	2.49971156156822	0.60747629064726	0
ENSG00000007376	113000	RPUSD1	0.573570385015381	0.390917560510115	0.800688355163217	1.08208305743407	0.0208658121810579	0.0298074630126721
ENSG00000007384	64285	RHBDF1	0.916544005432065	0.650347355013426	1.3398724327142	3.03335434640981	0.776009491114582	0.873405979704646
ENSG00000007392	55692	LUC7L	26.8827518133206	15.9242843526414	14.9686858822765	10.0617717125852	13.7427218980269	25.9264116352417
ENSG00000007402	9254	CACNA2D2	0.0374956063428726	0.00815331740296551	0.488850280169104	0.0119482239666003	0	3.01582028376504
ENSG00000007516	8938	BAIAP3	0.111851114150497	0	0.0327945160998572	0.389195348307868	0.0376032762312719	0.0537174520547277
ENSG00000007520	115939	TSR3	3.13450873784648	3.49315070658424	5.60800680190688	10.2588372603321	0	10.368267349155
ENSG00000007541	9091	PIGQ	0.15895119983402	0.130428321410799	0.127501958470219	0.117866770450546	0.380114696903614	1.15910830264573
ENSG00000007545	57585	CRAMP1	2.10959895095655	0.155907060046562	0.492398442873915	0.222614668282937	0.551157466520084	1.35385039280765
ENSG00000007866	7005	TEAD3	11.1720846140237	2.23154345229397	4.38498568864051	10.8593772352306	18.5327420081678	13.4809310629322
ENSG00000007908	6401	SELE	0	0	0	0	0	0
ENSG00000007923	55735	DNAJC11	59.0496152158183	62.872455292858	92.5760306926262	50.1596393094625	51.4347606787932	92.4419384049445
ENSG00000007933	2328	FMO3	0	0	0	0	0	0
ENSG00000007944	29116	MYLIP	56.931458772941	42.534917348836	7.34836287316697	51.218387891534	65.5074226484127	3.70771073610947
ENSG00000007952	27035	NOX1	0.978763603871893	1.49994108297072	3.2760298725607	0.693087827261672	0.772486336452174	1.07106431290167
ENSG00000007968	1870	E2F2	15.5413055041379	7.10611319736829	26.1384461670426	18.8588139150385	1.35399332533078	9.74666385535471
ENSG00000008018	5689	PSMB1	189.381395883552	205.228699239016	110.481379768745	188.7906184997	208.665324700228	121.294599834472
ENSG00000008056	6853	SYN1	0.190501384918007	0.455664076215131	2.35768529059859	0.00674494793435549	3.69911778974404	4.46623272075596
ENSG00000008083	3720	JARID2	57.9520477845774	53.1715408320612	46.289238884033	71.7017704117797	52.040404935724	45.0357301945351
ENSG00000008086	6792	CDKL5	3.48554953655328	2.66977246418282	2.29873220261718	5.99346389264656	5.61826118131215	13.6565247483117
ENSG00000008118	57172	CAMK1G	0	0	0	0	0.0347220155825417	0
ENSG00000008128	728642	CDK11A	0.256393260206101	0.0202734602247976	0	0.356515265684234	0.249971198907706	0
ENSG00000008130	65220	NADK	25.0027367483912	4.62704422096481	3.94425591714897	12.8742334900766	6.33788368596633	7.34978188163666
ENSG00000008196	7021	TFAP2B	0	0	0	0	0	0
ENSG00000008197	83741	TFAP2D	0	0.0277722374038513	0	0	0.0622601658721437	0
ENSG00000008226	9940	DLEC1	0.221752019877332	0.0618197081093163	0.0322307661229268	0.075494395055616	0.346470580051267	0.128685445678479
ENSG00000008256	9265	CYTH3	7.59955113264343	23.900037735852	12.8285469127779	10.9160548603433	39.0753719825214	21.4158153716784
ENSG00000008277	53616	ADAM22	4.49843693695112	28.6649011775212	12.8488138057956	4.91028615706695	50.3036417545388	28.3557669939368
ENSG00000008282	6856	SYPL1	459.874994759409	354.088816418066	364.342224086006	639.089452804794	346.479155321687	378.274341358747
ENSG00000008283	1534	CYB561	24.8237141317939	0.729965152306665	5.20125814069651	21.370678516253	4.21111961796239	4.61308762543398
ENSG00000008294	9043	SPAG9	67.2789386403342	171.668243733405	196.866854122378	115.41973168374	158.871043671852	157.313912913856
ENSG00000008300	1951	CELSR3	0.147191777644542	1.71569463382914	5.43301341669529	0.321780768454439	6.43686502187625	7.65775246429491
ENSG00000008311	10157	AASS	13.8905973437139	24.1405756080209	0	7.7796122187269	24.4149540733865	0
ENSG00000008323	55200	PLEKHG6	7.66786557997428	6.63070643112871	9.99889912614429	2.53562067702092	3.91964281821173	8.66055837833188
ENSG00000008324	51188	SS18L2	0	0	0	0	0	0
ENSG00000008382	84954	MPND	0.67099750860806	0.0754689203829399	2.06571840651253	0.503823580379166	2.11484018775071	0.765349163767541
ENSG00000008394	4257	MGST1	0.0477853561281361	11.6030549174967	0.0451451632732434	0.0338380468202514	4.08425349372903	0.0221843475559976
ENSG00000008405	1407	CRY1	25.6578090296725	38.2439622043605	59.387521997733	32.2081292426707	25.2519525119908	31.7064452437887
ENSG00000008438	8993	PGLYRP1	0	0	0	0	0	0.466309972215192
ENSG00000008441	4784	NFIX	11.9351132899041	17.0699752397922	70.372642989745	18.5705305759815	85.547641382856	98.1876987496702
ENSG00000008513	6482	ST3GAL1	5.10406696350107	0.151398225051994	1.72288773838632	5.29632787728458	0.319825379861965	1.87414255326479
ENSG00000008516	64386	MMP25	0.00558283615872917	0.0849780754476768	0	0.0237201042288733	0	0
ENSG00000008517	9235	IL32	0.0517086495200213	0.722822458077176	0.167491510085985	0.00784633550606078	0	0.205763452993678
ENSG00000008710	5310	PKD1	0.191847866056685	0.42273019523445	0.485744808770598	0.399406164230658	0.314854905949298	0.409700635996126
ENSG00000008735	23542	MAPK8IP2	0.51149495792258	0	2.14556031708951	0.0086928674741754	0.807866761311461	8.52011830124103
ENSG00000008838	9862	MED24	14.5864737807478	34.331431937104	56.8882165385241	6.78115770583589	24.2495923501233	76.0282843682041
ENSG00000008853	23221	RHOBTB2	0.403484635403643	0	0.316525226668764	0.355871858574812	0	0
ENSG00000008869	54497	HEATR5B	49.999181258249	17.8199728606662	10.7571081798852	43.6519684517444	28.8676763842197	24.2861569505928
ENSG00000008952	7095	SEC62	270.90897662795	64.4445941252249	118.039897892856	359.999698752037	82.7817699298031	174.505919841824
ENSG00000008988	6224	RPS20	162.735050798877	1245.48282483319	265.808336064274	281.136320895048	879.190859202734	243.651465142396
ENSG00000009307	7812	CSDE1	494.923258518496	1019.9862046482	1327.70088126936	565.766796563758	780.685327402589	920.818864126276
ENSG00000009335	9690	UBE3C	152.180973230422	61.272589939928	62.0085400995619	151.535116217632	45.7454322244745	73.3292799161219
ENSG00000009413	5980	REV3L	10.8078271226758	5.89088829960548	4.59615912963821	3.55442850549027	6.2450779691844	6.27745171046875
